RecordingTimestamp	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	
0			Unclassified	17			924	242	
33	1		Fixation	133	920	248	920	241	
67	1		Fixation	133	920	248	917	246	
100	1		Fixation	133	920	248	924	251	
133	1		Fixation	133	920	248	919	253	
167		1	Saccade	67			708	294	
200		1	Saccade	67			610	332	
233			Unclassified	33			615	338	
267		2	Saccade	33			620	346	
300			Unclassified	33			623	344	
333		3	Saccade	67			621	358	
367		3	Saccade	67			623	367	
400			Unclassified	33			612	363	
433		4	Saccade	33			610	353	
467			Unclassified	33			605	349	
500		5	Saccade	100			623	351	
533		5	Saccade	100			492	440	
567		5	Saccade	100			487	414	
600			Unclassified	533					
633			Unclassified	533					
667			Unclassified	533					
700			Unclassified	533					
733			Unclassified	533					
767			Unclassified	533					
800			Unclassified	533					
833			Unclassified	533					
867			Unclassified	533					
900			Unclassified	533					
933			Unclassified	533					
967			Unclassified	533					
1000			Unclassified	533					
1033			Unclassified	533					
1067			Unclassified	533					
1100			Unclassified	533					
1133			Unclassified	33			501	289	
1167		6	Saccade	100			520	330	
1200		6	Saccade	100			536	362	
1233		6	Saccade	100			532	354	
1267	2		Fixation	67	527	352	527	353	
1300	2		Fixation	67	527	352	526	352	
1333		7	Saccade	33			519	345	
1367	3		Fixation	67	520	342			
1400	3		Fixation	67	520	342	520	341	
1433		8	Saccade	67			551	341	
1467		8	Saccade	67			521	260	
1500	4		Fixation	133	532	260	526	261	
1533	4		Fixation	133	532	260	532	262	
1567	4		Fixation	133	532	260	535	260	
1600	4		Fixation	133	532	260	536	258	
1633		9	Saccade	33			543	262	
1667			Unclassified	33			542	262	
1700		10	Saccade	33			547	269	
1733			Unclassified	33			547	265	
1767		11	Saccade	167			551	276	
1800		11	Saccade	167			547	265	
1833		11	Saccade	167			609	249	
1867		11	Saccade	167			591	235	
1900		11	Saccade	167			600	239	
1933	5		Fixation	100	604	238	604	238	
1967	5		Fixation	100	604	238	604	237	
